material_id,composition,target
291,"{'Al': -0.050149870500004745, 'Cr': -1.3673013330840227, 'Mo': -0.05355420376312625}",6.659738629867136
293,"{'Al': -0.912459338358772, 'Cr': -1.5007463778538421, 'Mo': 1.0339290063333588}",7.207564252405854
295,"{'Al': 0.3582137548391091, 'Cr': 0.7414119460123705, 'Mo': -1.4865119615628233}",3.9623338582096976
297,"{'Al': -0.164380940578986, 'Cr': 1.3640628220425244, 'Mo': 1.202371541344518}",6.077694977986105
300,"{'Al': -0.7979887778096546, 'Cr': 0.170094599575368, 'Mo': 0.2070353877339055}",-0.5501317991032867
301,"{'Al': 0.8878737880717562, 'Cr': 0.7740912681194789, 'Mo': 0.6407558558541253}",4.772515105035649
302,"{'Al': 0.7452799164206647, 'Cr': 0.059797955306350126, 'Mo': -1.2985149533601152}",1.601428705788993
303,"{'Al': -1.0230669601267608, 'Cr': -0.8754974613590916, 'Mo': -0.7652545103353705}",2.352447837441755
304,"{'Al': -1.5423511263564977, 'Cr': -0.21634436873442686, 'Mo': 0.3277253025849107}",-0.5600562715321892
305,"{'Al': 0.15224814471590875, 'Cr': 1.548849612067138, 'Mo': 1.2879900614013904}",7.676280813605103
306,"{'Al': -1.0280286810819577, 'Cr': -1.33154249531655, 'Mo': 0.2324729677189541}",6.101564305841139
308,"{'Al': -1.498354478498749, 'Cr': 0.6070129353749882, 'Mo': -0.5233782323440948}",1.7694131528473491
311,"{'Al': 0.9247429553599629, 'Cr': 0.035019705885202645, 'Mo': -0.8712961234107317}",1.0041737502443913
313,"{'Al': -1.5186802364974892, 'Cr': -1.1222262934562879, 'Mo': 0.7043701233915631}",5.825605541783887
315,"{'Al': 0.8994380650072586, 'Cr': 0.6171465958091562, 'Mo': -1.0663620279574175}",2.962501131121978
316,"{'Al': -0.5143698427177794, 'Cr': -1.3362924295334098, 'Mo': 0.059257790458085324}",6.176754291658799
317,"{'Al': 0.475599037383466, 'Cr': 0.12149838518690559, 'Mo': -0.7399089501932022}",0.5776021921650043
320,"{'Al': 0.9761174178317611, 'Cr': 1.0358354728375878, 'Mo': -0.9987552567411571}",5.30941391600473
322,"{'Al': 0.9751378107969231, 'Cr': -1.1846841141519984, 'Mo': -1.2551328627147078}",9.398001081362624
323,"{'Al': -1.0304211434222283, 'Cr': -0.6762193752812139, 'Mo': -1.0306826626228447}",0.5949717252513703
324,"{'Al': -1.35122833113537, 'Cr': 0.6100188720328199, 'Mo': -0.8810758238012311}",1.828126389594304
325,"{'Al': 0.7126227540688426, 'Cr': 0.09486465530385879, 'Mo': -1.359970385269238}",1.7309011215209862
326,"{'Al': -1.0021132155866006, 'Cr': -0.0696902559734125, 'Mo': 0.9431410039548975}",-1.0659984052151803
329,"{'Al': 0.2679299854322341, 'Cr': -0.8529456490541055, 'Mo': -1.3341473211280113}",4.997331791302907
330,"{'Al': 0.02343510964459905, 'Cr': 1.0421364311595314, 'Mo': -1.4385994760281093}",5.254414618625279
331,"{'Al': -0.3425532717174953, 'Cr': -0.14653977955551678, 'Mo': 0.7349408384389164}",-0.1908226186569191
333,"{'Al': 0.45434880003393285, 'Cr': -0.3218010854476223, 'Mo': -0.10654324689205685}",1.1583305599974143
334,"{'Al': 1.488506311653155, 'Cr': -0.25454043065683507, 'Mo': -1.5424092786248575}",4.860050587676287
335,"{'Al': 0.8302729822556598, 'Cr': -0.6244732067775662, 'Mo': 1.1072088263802975}",3.0342522627651296
336,"{'Al': -0.9473348888976693, 'Cr': 1.3101508065047547, 'Mo': 1.4074321958263392}",2.332304640386797
337,"{'Al': 0.004655006969943809, 'Cr': 0.9821589810624056, 'Mo': -1.3323046263697726}",4.847256919218143
338,"{'Al': 0.7358045430667604, 'Cr': -0.4761587217314087, 'Mo': -1.030593855265602}",2.9384703439560584
339,"{'Al': 0.7199282313625157, 'Cr': 1.0726804149070772, 'Mo': 0.6446536084203949}",6.688578872709912
340,"{'Al': -0.2806468782557412, 'Cr': 0.049025381451808236, 'Mo': -0.4098011538392874}",-0.2570969895692965
341,"{'Al': 0.555613303362072, 'Cr': -0.7761469951896763, 'Mo': -1.0932836551140186}",4.878949280774486
342,"{'Al': -0.8022781036551481, 'Cr': 0.4506215181597568, 'Mo': -1.1219372625642616}",0.5033662444594875
343,"{'Al': 0.5177218553183156, 'Cr': 1.4037107232971264, 'Mo': 0.8687415650571992}",8.137755927681527
344,"{'Al': 0.8257853990467074, 'Cr': -0.4192387743095063, 'Mo': 1.097289207413442}",1.9923613612389568
345,"{'Al': -0.06868178699830807, 'Cr': -0.7450346603488035, 'Mo': -0.6634523399916122}",3.1017887926201877
347,"{'Al': 0.9076347927173707, 'Cr': -1.0632786589707024, 'Mo': -0.6926435214659308}",6.979695877246716
348,"{'Al': -0.21763501791382112, 'Cr': 0.7875696248373085, 'Mo': 1.2450738642347665}",2.7968604085767823
349,"{'Al': -0.26802984112855244, 'Cr': 0.25226235610507275, 'Mo': 1.362568969161484}",-0.3910347218376048
350,"{'Al': -0.20293981634572744, 'Cr': 0.522497664669562, 'Mo': -0.747501911282946}",1.6058416392158277
352,"{'Al': -0.7209485649430499, 'Cr': -0.2879833504145155, 'Mo': 0.6269574190468612}",0.0096511119948229
353,"{'Al': -1.0299377538686532, 'Cr': -0.7615223698468029, 'Mo': -0.8609285050757104}",1.4764177812187924
354,"{'Al': -1.020037966725177, 'Cr': 0.46147534383825795, 'Mo': 0.149067217281452}",0.4523787696578267
356,"{'Al': 0.5862803914391042, 'Cr': -0.9068722169232362, 'Mo': 0.9318978443547938}",4.535184001125033
357,"{'Al': -0.46319397611340785, 'Cr': -0.560741112122928, 'Mo': 0.24789316972400832}",1.610653534305571
358,"{'Al': 0.7192961062183345, 'Cr': 0.07013848806388778, 'Mo': -0.04081572138214895}",0.6907175164457935
359,"{'Al': 0.6981006893490922, 'Cr': -0.8517811145045946, 'Mo': -0.5511804658341661}",5.020222859327181
360,"{'Al': -0.04888332772851922, 'Cr': -0.5211346290398235, 'Mo': 1.0677250234146607}",1.6865047998241427
362,"{'Al': 1.007971794362244, 'Cr': -1.4602939952816696, 'Mo': -1.3248487044999777}",11.044419968401328
364,"{'Al': 0.5106059366484974, 'Cr': -1.4870004199066738, 'Mo': 0.7197736738688278}",6.903272787141147
366,"{'Al': 1.070028534687356, 'Cr': -0.719947913194794, 'Mo': -0.3269346919454632}",4.217655354388706
367,"{'Al': 0.7239785051455221, 'Cr': 1.2832035367378607, 'Mo': -0.18041196959194417}",6.908615332935616
368,"{'Al': -1.044877391289381, 'Cr': 0.3799277098531113, 'Mo': -0.035108530221068524}",0.1144008409393614
369,"{'Al': 0.797551714589305, 'Cr': 1.3282746320828953, 'Mo': 1.1522281032126171}",9.246461851332151
372,"{'Al': 1.06435134491067, 'Cr': 1.5645685874699744, 'Mo': -0.7895572781755177}",6.668499286618792
373,"{'Al': 0.18287495130145337, 'Cr': 1.301282112633138, 'Mo': -0.7665663396361232}",6.510155187706628
374,"{'Al': -1.3766185466615806, 'Cr': 1.0449067326691663, 'Mo': -0.5727238376137295}",5.097473935467797
375,"{'Al': -0.6794474563470336, 'Cr': -0.6077132324844521, 'Mo': 1.5213400868230993}",0.6582031250139404
376,"{'Al': -1.3462176013407123, 'Cr': -0.18211099099017747, 'Mo': 1.1506257657528178}",-1.291257391469144
378,"{'Al': 0.8180033103857345, 'Cr': -0.530812527601721, 'Mo': 0.9678840250818279}",2.3585686911461647
379,"{'Al': 0.3231275631356949, 'Cr': 0.045028611150616626, 'Mo': 1.3048871717377226}",0.8140152716992142
380,"{'Al': 1.2816634668424531, 'Cr': -0.29735594350262406, 'Mo': -0.11810070607451117}",1.6117655616330506
381,"{'Al': -0.47380330983909014, 'Cr': -1.5126043238249576, 'Mo': 1.4456728361625277}",6.588948846635272
383,"{'Al': 0.0785909563753644, 'Cr': 0.17264372093690472, 'Mo': -0.13725923639721116}",0.2827776607622982
384,"{'Al': 0.44835551482758884, 'Cr': 1.234260397740412, 'Mo': 0.14853950226502555}",6.765734139430227
385,"{'Al': -0.3679844064566147, 'Cr': -0.9121040051739215, 'Mo': -1.3338186641720169}",2.950038536196842
386,"{'Al': 1.2531148858926509, 'Cr': -0.018970383255126677, 'Mo': 1.2091990023825718}",1.9363376331591
387,"{'Al': 1.282530740771766, 'Cr': 0.737072516759774, 'Mo': 0.6162044500714168}",4.843621431679932
388,"{'Al': 0.8814697488640801, 'Cr': -1.0474007434266752, 'Mo': 0.9922658133422719}",5.381387574904615
389,"{'Al': 1.3953565960088166, 'Cr': -0.6144019055840837, 'Mo': 1.1197507294266482}",3.0531430034330302
390,"{'Al': -1.3278801264444957, 'Cr': -0.90435560419122, 'Mo': 1.236073727834584}",3.781389491458719
391,"{'Al': 1.0469680365420362, 'Cr': -0.9998636901101595, 'Mo': 1.480058502494951}",6.283257827993906
392,"{'Al': 1.4020097051203497, 'Cr': 0.1686033186297089, 'Mo': 1.211093523722695}",2.552421735543188
393,"{'Al': 0.2700031988062468, 'Cr': 0.7402535748352923, 'Mo': -0.8259790235879345}",3.317825229513051
394,"{'Al': -0.2501320137082981, 'Cr': 1.155917420978053, 'Mo': -0.9899811476536792}",5.819995263011036
395,"{'Al': -0.4088523658970731, 'Cr': -0.8986819671908558, 'Mo': 0.06643485718441022}",3.9179449057024143
396,"{'Al': 0.9362058111045295, 'Cr': 0.4195353110815596, 'Mo': 0.09566865044284079}",2.011731992649486
397,"{'Al': 0.0734022258685616, 'Cr': -0.6156721147480071, 'Mo': 0.3326146936945569}",2.389983703953713
398,"{'Al': -1.3817013065395112, 'Cr': 0.3114936071777621, 'Mo': 0.7544177010618638}",-0.8477929216497494
399,"{'Al': 1.5556351310092835, 'Cr': -1.0764726020178952, 'Mo': 0.7621214905810496}",5.255097208315627
400,"{'Al': -0.2359390564971986, 'Cr': -0.5649007531389054, 'Mo': 0.16792519321205068}",1.7997232569809476
401,"{'Al': -1.2251256571930709, 'Cr': -1.3844106535741059, 'Mo': -0.8045983343130402}",4.184828916550703
402,"{'Al': -0.7093951422706366, 'Cr': -1.5196942007889345, 'Mo': 1.0407344905889855}",7.137716921522214
403,"{'Al': 0.32435754477295387, 'Cr': -1.136104279791988, 'Mo': -0.7025274342305751}",6.414957588137292
404,"{'Al': 0.9079610174201336, 'Cr': -0.9539199893525837, 'Mo': -0.17218422506633324}",5.619155531049014
405,"{'Al': -1.2187079731436965, 'Cr': 0.765462953358186, 'Mo': -1.3104534290315402}",2.340171295471821
406,"{'Al': -0.30593042558331884, 'Cr': -0.6451430509702913, 'Mo': -0.6669006591301219}",2.0419753121764246
407,"{'Al': -1.5432304110359827, 'Cr': 0.11717525753110691, 'Mo': 0.6419664843979795}",-1.1176551828387782
409,"{'Al': 1.4417232730577578, 'Cr': -1.4251028420824632, 'Mo': 0.13780305879285004}",7.547242932446003
410,"{'Al': -0.1771093409583251, 'Cr': 1.2257191713857094, 'Mo': -1.48465681704838}",5.938723238272566
412,"{'Al': -1.4185794353466128, 'Cr': -0.7546550664032264, 'Mo': -0.942062281824818}",0.8182808685558145
413,"{'Al': 0.6652855838916722, 'Cr': 0.9832391778770933, 'Mo': -0.7744713328433289}",4.995254344969526
414,"{'Al': -0.15460805245019094, 'Cr': 1.1996818236705407, 'Mo': 0.48505500281157676}",5.81642032645208
415,"{'Al': -0.8257549107646276, 'Cr': -0.4160198446536849, 'Mo': 0.5251162133031624}",0.595273956312861
416,"{'Al': -0.6177294983234225, 'Cr': -0.18533628541234992, 'Mo': -0.16844117358314992}",-0.3653747734051537
417,"{'Al': -0.6749437801879927, 'Cr': -1.3547366205869342, 'Mo': -1.0323017653847684}",4.674464189313973
418,"{'Al': -1.2585028482816418, 'Cr': 1.0465534061653723, 'Mo': -0.899384573962178}",5.261575948787357
419,"{'Al': 1.2598358842604394, 'Cr': 1.42381537745639, 'Mo': -0.15859707201665274}",7.497356342815616
420,"{'Al': -0.5421711996305858, 'Cr': 0.8762307890120868, 'Mo': -1.0906427396040512}",3.840530426272052
421,"{'Al': -1.238004469324337, 'Cr': 0.562572301205928, 'Mo': -0.9577803357998631}",1.3907092241689123
422,"{'Al': 1.5247476910480477, 'Cr': -0.19669504046546504, 'Mo': -0.7942105292153475}",1.7272809077390434
423,"{'Al': -0.9898799174593145, 'Cr': -0.31907940044795136, 'Mo': 0.00039027941172009584}",-0.1469916750395875
424,"{'Al': 0.35090036390528945, 'Cr': -1.3908010031059481, 'Mo': 1.0913347247639047}",6.782790205328503
426,"{'Al': -0.21677645640211352, 'Cr': 0.4761751576844877, 'Mo': 1.4019170485686434}",0.6757805255433559
427,"{'Al': 0.3767293352384602, 'Cr': -0.7235701376512218, 'Mo': -0.1268092142802677}",3.4782291968936514
428,"{'Al': 0.6121632633888341, 'Cr': 0.36770142294679653, 'Mo': -0.39115278793025365}",1.3788511753219694
430,"{'Al': 0.7219014255144591, 'Cr': -0.45593457226845757, 'Mo': 0.10035915699911668}",1.9778714024006203
431,"{'Al': 1.2092872429903103, 'Cr': 0.752229299419692, 'Mo': -0.5707991326474592}",3.66512962290449
433,"{'Al': -1.0748970823208164, 'Cr': 0.8359416951742293, 'Mo': 0.5758642461304739}",2.335202544334192
434,"{'Al': -1.3081082907197852, 'Cr': -0.481937993261653, 'Mo': -0.4305733068211286}",0.2113448892486013
435,"{'Al': -0.6754398796148486, 'Cr': -0.7555799203637611, 'Mo': -1.5027402215632468}",0.2376002784840625
437,"{'Al': -0.30016824579220724, 'Cr': -1.4557751102273602, 'Mo': 1.105371092871985}",6.913627728069653
438,"{'Al': -0.9376872753511184, 'Cr': 0.956505761849888, 'Mo': -0.03658845133684774}",3.906360603432499
440,"{'Al': 0.5484992980794519, 'Cr': 1.0247855422384906, 'Mo': -0.296846957482906}",5.439506272409902
441,"{'Al': -1.283443427336704, 'Cr': -0.6574993252940348, 'Mo': -0.26274537100908124}",1.4000010979189272
442,"{'Al': -0.0744388507340501, 'Cr': -0.8451663194420767, 'Mo': 0.07842936948444712}",3.848992862908342
443,"{'Al': 1.5410286888526814, 'Cr': -1.4498660988835994, 'Mo': 0.9698151304669227}",6.187031651647482
444,"{'Al': -0.8277182523581863, 'Cr': 0.2156822441400641, 'Mo': 0.9977734182453477}",-0.9877930189112653
446,"{'Al': -0.6487971972008532, 'Cr': -0.5899423882758266, 'Mo': 0.6314313640397669}",1.8018462740743613
447,"{'Al': 0.11856408489070103, 'Cr': 0.36431021604108493, 'Mo': 0.2815872629863021}",1.0223914110365175
448,"{'Al': 1.018373416895893, 'Cr': 1.5668714273989086, 'Mo': -0.08734357260203884}",7.7009830865054525
449,"{'Al': 0.9594513341534392, 'Cr': -0.043850669882551374, 'Mo': 1.1545116292185038}",1.5045231441138616
450,"{'Al': -0.8708378996615156, 'Cr': 0.9456438237398364, 'Mo': -1.1604988043592699}",4.197167555016092
452,"{'Al': -1.3211047561227771, 'Cr': 0.593106441254251, 'Mo': -0.4391128173939034}",1.5903930382214104
453,"{'Al': 1.2028408039883511, 'Cr': -1.5209654461698645, 'Mo': 0.2876731827849679}",7.359862675008648
454,"{'Al': -0.31871143216536213, 'Cr': 0.9286613407804549, 'Mo': -0.4413276346498469}",4.325428197772366
455,"{'Al': 0.6054806923099614, 'Cr': 0.005703098750294178, 'Mo': 0.6095820405902561}",0.611230740982077
456,"{'Al': 0.2298459688671639, 'Cr': 1.112526324864509, 'Mo': -0.21740298866046448}",5.792387817233111
457,"{'Al': 0.5836717849125002, 'Cr': 0.9870771416372319, 'Mo': -0.06452268859354837}",5.380912780436536
458,"{'Al': 0.953837071037337, 'Cr': -0.7430281872800781, 'Mo': -0.39330261386874077}",4.35476651339781
459,"{'Al': 0.41017518607831893, 'Cr': -0.8186624346811262, 'Mo': 0.5793704471438734}",3.922385318417622
460,"{'Al': -1.3562125640537517, 'Cr': 1.4280450133861726, 'Mo': -1.5373694790478682}",6.008206193753318
461,"{'Al': -1.1252667673016319, 'Cr': 1.2464172065131103, 'Mo': -0.012250594776285872}",5.40560822003692
463,"{'Al': -0.8161447789595869, 'Cr': 0.9371119547061562, 'Mo': 0.9354847975317728}",2.730278043367974
464,"{'Al': 1.258624384350461, 'Cr': -1.0032586812742204, 'Mo': 0.2730129455391326}",5.546387199098817
465,"{'Al': 0.18914750347263487, 'Cr': 1.3954761182516089, 'Mo': 1.449465612310818}",7.792234783493527
466,"{'Al': -1.438771955843458, 'Cr': 0.48587758456878616, 'Mo': -0.8448720015164327}",0.9325367956758296
467,"{'Al': -0.8516060359525042, 'Cr': 0.6013797809013774, 'Mo': 0.9707036700446299}",0.5836993059473427
468,"{'Al': 0.9507987349136693, 'Cr': -1.2940353571763032, 'Mo': -0.14948342129091774}",7.497479293759459
469,"{'Al': 0.9246327083748631, 'Cr': 0.15906578866812815, 'Mo': 0.8841256962014459}",1.369541095166758
470,"{'Al': -0.292874098874788, 'Cr': -0.18760523773802484, 'Mo': -0.39615013109306685}",-0.0756615091371802
471,"{'Al': 1.2564757640919866, 'Cr': -0.20567958612218273, 'Mo': -1.2645993411091114}",2.8156498604905704
472,"{'Al': 1.357377848577996, 'Cr': 1.1696626675521364, 'Mo': 0.21133694062116692}",7.276593467476694
473,"{'Al': 0.5884180089880817, 'Cr': 1.341691442425315, 'Mo': -0.5339543881171618}",6.740988778256173
474,"{'Al': 1.380622313849639, 'Cr': -0.05774312384644076, 'Mo': -0.689516208495188}",1.1783919522276989
475,"{'Al': 1.4751527038268946, 'Cr': 0.0108799098432939, 'Mo': 1.1057904499767948}",1.7596396264651313
476,"{'Al': 0.3218671506463302, 'Cr': -1.434351239708565, 'Mo': -0.9492292264644744}",7.796539719213904
477,"{'Al': -0.7343096203515497, 'Cr': -0.16060856788662536, 'Mo': 0.6942593375204975}",-0.4709311009147832
478,"{'Al': -0.3515742478226942, 'Cr': -0.8212184661679084, 'Mo': 0.10185928927597576}",3.4416704493441026
480,"{'Al': -0.49627709452904356, 'Cr': -0.40589185395056737, 'Mo': -0.713593295991333}",0.3804943428750154
481,"{'Al': -0.7461942937433333, 'Cr': -1.236172154046161, 'Mo': 0.44792818261295464}",6.021607353581237
482,"{'Al': 1.446678848184444, 'Cr': -0.5479014443280463, 'Mo': 0.36801256729465326}",2.573106983191624
483,"{'Al': -0.9574996416751503, 'Cr': -0.1196150625727479, 'Mo': 1.0758479992220016}",-1.1247683884106132
484,"{'Al': -0.5026523753750127, 'Cr': -1.0127072247847089, 'Mo': 0.0662228369424811}",4.59509026448719
485,"{'Al': 0.2236556255856499, 'Cr': -1.0233808472488606, 'Mo': 0.5563552932675457}",5.186058522670968
487,"{'Al': -1.3200006033083844, 'Cr': 0.34291994579149687, 'Mo': 1.2602699418111563}",-2.015600938489168
488,"{'Al': 0.6473107603373314, 'Cr': -1.2454208694331665, 'Mo': 0.8045945220770401}",6.287855397685982
489,"{'Al': -1.5334647233792955, 'Cr': -0.7451320712811517, 'Mo': 0.7216863220665264}",2.9752355673339306
490,"{'Al': 1.3751556165617096, 'Cr': 0.1239276540245906, 'Mo': 1.4179804767035105}",3.3265909345410387
491,"{'Al': 0.3377677334819351, 'Cr': -0.012895356694141435, 'Mo': 0.12602328541537688}",0.3319051173922017
492,"{'Al': 0.39055016529700093, 'Cr': 1.3790383883165154, 'Mo': -1.2563324331675232}",6.875239436641053
495,"{'Al': 0.4223100408710432, 'Cr': -0.9546208717868369, 'Mo': 0.623943779538926}",4.807472941195641
496,"{'Al': -0.45900012924516864, 'Cr': 0.920799812940845, 'Mo': 0.43424012128305023}",3.767605556393911
497,"{'Al': 0.16677896042938278, 'Cr': 0.14711668120940735, 'Mo': -1.4809524436994022}",0.6743874426636742
498,"{'Al': 0.019710626603219872, 'Cr': 0.718180261752642, 'Mo': 0.34462185291381764}",3.0566772547094025
500,"{'Al': -1.1592165488602963, 'Cr': -0.8868349803396696, 'Mo': 0.5525192798152352}",3.886923642340596
501,"{'Al': -0.7350183336649249, 'Cr': 1.2566627053226433, 'Mo': 1.0985619978286492}",4.070143090160286
502,"{'Al': 1.0081818420779198, 'Cr': 1.5041173385301407, 'Mo': -0.5843706891628796}",6.913653450775872
503,"{'Al': -0.39231659858773305, 'Cr': 1.1505064304831185, 'Mo': 0.2962715269950331}",5.294301658039177
504,"{'Al': -0.811156190355122, 'Cr': -1.29666612901615, 'Mo': 0.9017055612923852}",6.560402861354254
505,"{'Al': 0.44671984855603775, 'Cr': -0.15426583469231958, 'Mo': 1.4970320453466819}",1.566012621146077
506,"{'Al': 0.8890899748186372, 'Cr': -0.8659590634005845, 'Mo': 0.6979405920668915}",4.313142406194843
507,"{'Al': 0.5416799390795801, 'Cr': 0.4240176564884812, 'Mo': 0.15759711398282894}",1.744947912235033
508,"{'Al': -0.2947964720048215, 'Cr': 0.3439093834929563, 'Mo': 1.3540086647600984}",-0.1404685171938021
509,"{'Al': 0.06026052265682358, 'Cr': -0.31318356519674695, 'Mo': -1.1195716082931564}",0.7969124323491041
510,"{'Al': -1.4681032907561662, 'Cr': 0.7952063215897525, 'Mo': 1.1275679240826437}",0.383813476877721
511,"{'Al': -0.6041705491030136, 'Cr': 0.9965282552641987, 'Mo': 1.1218176592930593}",3.160108979602075
512,"{'Al': -0.20275444627595163, 'Cr': 0.9974898658005582, 'Mo': 0.3421435899593359}",4.655361290271379
514,"{'Al': -1.10765344396743, 'Cr': -0.28708616970860645, 'Mo': 1.170617068125904}",-0.7577581102489555
515,"{'Al': -0.8106906388617379, 'Cr': 0.41229596012686365, 'Mo': 1.424751747649485}",-1.621572320984899
516,"{'Al': -0.3112156094117151, 'Cr': -1.0642411968499839, 'Mo': 1.4161403878887473}",4.941685530098917
517,"{'Al': 1.0535679140659826, 'Cr': 1.3014082858615552, 'Mo': -0.8850819847335244}",6.335906758514151
518,"{'Al': -0.08632094791116929, 'Cr': 1.475403228418545, 'Mo': 1.0821387384147592}",6.6416983078837495
519,"{'Al': -0.9775946666689898, 'Cr': -0.2631997059459188, 'Mo': -1.247084831650713}",-1.717861543058926
520,"{'Al': 0.0950971498076818, 'Cr': 0.721473432169311, 'Mo': 0.630595416616023}",3.2082302685236423
523,"{'Al': -0.6260941960290733, 'Cr': 0.208327745220253, 'Mo': 0.17143229588872888}",-0.3142168132968667
524,"{'Al': 1.4469329486712361, 'Cr': -0.43104164364304354, 'Mo': -0.1102754681996323}",2.2924306823527325
525,"{'Al': -0.23400259563914894, 'Cr': -1.3683407855079852, 'Mo': -1.2886009315739315}",5.72229385063352
530,"{'Al': 1.537410925113869, 'Cr': -0.5383640728101133, 'Mo': 0.7985726672494566}",2.3241710186362035
531,"{'Al': 0.8970222724682269, 'Cr': 1.5068984446209712, 'Mo': -0.6853484790663757}",6.842310424235228
532,"{'Al': 0.9360809150237919, 'Cr': 1.5570595112286694, 'Mo': 0.7882964813354008}",9.175990641844407
533,"{'Al': -0.5660777991184349, 'Cr': -1.3607601227649777, 'Mo': -1.1467201639779048}",4.742654499001032
535,"{'Al': -1.5659849892481261, 'Cr': -1.2352975531728558, 'Mo': -0.10752267085136191}",5.021634645977402
536,"{'Al': -0.1442148192903645, 'Cr': -0.6926214364584946, 'Mo': -1.2095838687747003}",2.417701740641043
537,"{'Al': 1.0104768351660485, 'Cr': -0.04769893568990358, 'Mo': -0.23973631971483056}",0.8782012419335464
538,"{'Al': -0.8475738543578104, 'Cr': 0.5831075234121594, 'Mo': -0.4498453729158012}",1.6208775767026309
539,"{'Al': 0.13405819118543416, 'Cr': 1.0677252513105535, 'Mo': 0.6869357092187731}",5.636246922316493
540,"{'Al': -1.154360982561326, 'Cr': -0.4167891254829148, 'Mo': -0.2894102730448813}",0.0666560983994886
541,"{'Al': 1.350769625641008, 'Cr': 1.0097675757901987, 'Mo': 1.103506146600484}",8.303033166715029
544,"{'Al': -1.0411859994773385, 'Cr': -0.25096587220988353, 'Mo': 0.7247026346011975}",-0.3296533236729329
545,"{'Al': 0.2609688273609687, 'Cr': 1.1656892966618013, 'Mo': -0.025884591541987412}",6.161450184984498
546,"{'Al': 1.5557177734380754, 'Cr': -0.04946890834199369, 'Mo': 0.9450383319296192}",1.336777272040687
547,"{'Al': 0.4934533831009045, 'Cr': -0.27402566020487584, 'Mo': 0.31794024040612023}",0.9358886075189344
550,"{'Al': -1.5379254609598856, 'Cr': -0.7035316758937008, 'Mo': 0.2574604068846964}",2.2354236902239
551,"{'Al': -0.8329871907187567, 'Cr': 1.5373982274564848, 'Mo': 0.38563936460392445}",5.70512114981413
552,"{'Al': -1.041884707095436, 'Cr': 0.5979160602559062, 'Mo': 0.09268068966029075}",1.2868707718409655
553,"{'Al': -1.5592412078248845, 'Cr': 0.7456339771892266, 'Mo': -1.273702088881231}",2.428872639653309
555,"{'Al': 1.471223552283015, 'Cr': -1.0703894377109173, 'Mo': -0.1103913639834635}",6.572585266124418
556,"{'Al': -0.5574735678993903, 'Cr': -1.0027546713748816, 'Mo': -0.9988648510018755}",3.548314140045677
557,"{'Al': -0.17857575952796934, 'Cr': 0.22419567964250864, 'Mo': -1.4345667981277053}",-0.1422231485796059
558,"{'Al': -0.1976526680894053, 'Cr': -0.3486628650492274, 'Mo': -0.08414754508364952}",0.6134607388122301
560,"{'Al': 0.8282277872896149, 'Cr': 1.5126320910518225, 'Mo': -0.14293604415489725}",7.516055610712022
561,"{'Al': 0.2328008742493417, 'Cr': -0.313019795407274, 'Mo': 1.0478955882153844}",0.9429858511256172
562,"{'Al': -0.5343887650818837, 'Cr': -0.1791290451545693, 'Mo': -0.5415577212198124}",-0.372169353416226
563,"{'Al': -1.1995109046978099, 'Cr': -0.8203366941282559, 'Mo': -0.8932720736200126}",1.5436603477373163
564,"{'Al': -1.4302348729444256, 'Cr': 1.075827890745967, 'Mo': 1.0127061643172173}",2.280428704343414
565,"{'Al': -0.5339217308486683, 'Cr': 0.19544311540321968, 'Mo': -0.7660884298681847}",-0.2363648509798773
566,"{'Al': -0.04949471560525942, 'Cr': 0.36985284144765074, 'Mo': 1.2570160575631908}",0.7766791562520621
567,"{'Al': -0.03473707458790409, 'Cr': -0.7818307848304422, 'Mo': -0.8149539489107952}",3.4064133328737047
568,"{'Al': 0.30819370131227286, 'Cr': -0.8405095866045608, 'Mo': 1.0534456594309005}",4.060321303832063
569,"{'Al': -0.8324388540478932, 'Cr': 1.03667803983822, 'Mo': -1.2681224776765332}",4.676634353949723
571,"{'Al': -1.5185801748345376, 'Cr': -0.7449983364172371, 'Mo': -1.139024642715679}",0.02745049831171
572,"{'Al': 0.36327480920133093, 'Cr': -1.2927679032509871, 'Mo': -0.8000243538083249}",7.324520506763045
573,"{'Al': -0.4298260123321749, 'Cr': -0.8291445330481518, 'Mo': -1.5568659421436772}",1.5618645968516849
574,"{'Al': -0.152904306428024, 'Cr': -1.2387794889188903, 'Mo': -0.7460607993051799}",5.918798743357359
575,"{'Al': -1.354529942565123, 'Cr': 1.2057289130228117, 'Mo': 0.775493686968419}",3.610985754473005
576,"{'Al': -0.9649073819922682, 'Cr': -0.4762388618707283, 'Mo': 1.0127037374222652}",0.7476400299236754
577,"{'Al': -1.2838325562650033, 'Cr': -0.5643409491915721, 'Mo': -1.4262630722436627}",-2.031653248512642
579,"{'Al': -0.6260218279673052, 'Cr': 1.0866594016882556, 'Mo': 0.6007075624773792}",4.3884684747299465
580,"{'Al': 0.13891225645633742, 'Cr': -1.1917415690315174, 'Mo': 1.274392530493735}",6.130828497338348
581,"{'Al': -0.7794985368873286, 'Cr': 0.4239370516594523, 'Mo': -1.490359173483177}",-0.7103617885480071
582,"{'Al': -1.5463249609944603, 'Cr': -1.5445546844857314, 'Mo': 0.6284069036187674}",7.423647771675789
585,"{'Al': 0.4153910224469939, 'Cr': -0.49620504060959947, 'Mo': -1.1836055779876544}",2.668670658667728
